username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
ParentofSam1;2016-09-16 03:06;0;1;Dear Lawmakers, take note of this. @GovRauner @ChicagosMayor , @POTUS , @SenatorDurbin , @SenatorKirk @janschakowsky https:// twitter.com/chicagotribune /status/776585977406054400 …;;@GovRauner @ChicagosMayor @POTUS @SenatorDurbin @SenatorKirk @janschakowsky;;7.76588E+17;https://twitter.com/ParentofSam1/status/776588096280236032;
DrMyEyz;2016-09-16 03:04;0;0;pic.twitter.com/SpgaGh7q1u @TheDemocrats @senrobportman @RepSteveChabot @SenJohnMcCain @SenatorKirk @SenSherrodBrown #millennials #sheeple;;@TheDemocrats @senrobportman @RepSteveChabot @SenJohnMcCain @SenatorKirk @SenSherrodBrown;#millennials #sheeple;7.76587E+17;https://twitter.com/DrMyEyz/status/776587430174613504;
MatuszakLaura;2016-09-16 02:06;0;0;@SenatorKirk @NFIB How about decreasing regulations instead of instituting new policies to help businesses?;;@SenatorKirk @NFIB;;7.76573E+17;https://twitter.com/MatuszakLaura/status/776572812223918081;
KarynNadler;2016-09-16 01:46;0;0;@SenatorKirk , as a librarian, disappointed to find out that you voted in opposition to Carla Hayden's confirmation as Librarian of Congress;;@SenatorKirk;;7.76568E+17;https://twitter.com/KarynNadler/status/776567799191785472;
HillelNeuer;2016-09-16 01:45;7;17;Great to address 1,300 @JUFChicago , & to meet with US @SenatorKirk 's staff. A good #HillelNeuerDay . Thanks, Chicago. pic.twitter.com/NkAzy18gzl;;@JUFChicago @SenatorKirk;#HillelNeuerDay;7.76568E+17;https://twitter.com/HillelNeuer/status/776567671831851009;
bodazoffa406;2016-09-15 23:59;0;0;Send this P.O.S. packing! IL, don't re-elect @SenatorKirk https:// goo.gl/Zy1J2S pic.twitter.com/D9f2MxV6Sk;;@SenatorKirk;;7.76541E+17;https://twitter.com/bodazoffa406/status/776541070083497985;
mrcharleyr;2016-09-15 23:57;0;0;Birthdays 9-15 @heidimontag @ivettesosa @PeteCarroll @SenatorKirk @DanMarino @TheDannyNucci @MrJoshCharles;;@heidimontag @ivettesosa @PeteCarroll @SenatorKirk @DanMarino @TheDannyNucci @MrJoshCharles;;7.76541E+17;https://twitter.com/mrcharleyr/status/776540503332442112;
ExFoxNewsFan;2016-09-15 23:56;0;0;Tell the racist @SenatorKirk that there's a difference between immigrants & illegal aliens. http://www. breitbart.com/2016-president ial-race/2016/09/14/republican-sen-mark-kirk-launches-spanish-ad-declaring-opposition-trump/ … #MAGA;;@SenatorKirk;#MAGA;7.7654E+17;https://twitter.com/ExFoxNewsFan/status/776540315071111168;
MC19691;2016-09-15 23:49;0;0;@SenatorKirk Why so anti Trump?Trade related? Russia related?Cozy with big companies benefiting from bad trade deals, or military contracts?;;@SenatorKirk;;7.76538E+17;https://twitter.com/MC19691/status/776538489844330496;
klemosy;2016-09-15 23:42;0;0;. @SenatorKirk Schools have made great progress in serving healthy foods! Please build on this by passing bipartisan S. 3136 #CNR2016;;@SenatorKirk;#CNR2016;7.76537E+17;https://twitter.com/klemosy/status/776536583969341440;
PJNET_Team;2016-09-15 22:58;3;1;@SenatorKirk Another generation of parentless children destroying America. #DontDraftOurDaughters #PJNET http:// PatriotJournalist.com/DontDraftOurDa ughtersPix.php?GUID=57da976dca7c84.60392865_98 …;;@SenatorKirk;#DontDraftOurDaughters #PJNET;7.76526E+17;https://twitter.com/PJNET_Team/status/776525655026520064;
dblack3113;2016-09-15 22:11;0;0;So... @SenatorKirk What about that ZIKA Funding? Did you kill it?;;@SenatorKirk;;7.76514E+17;https://twitter.com/dblack3113/status/776513863651131403;
tageborkoff;2016-09-15 22:04;0;0;@SenatorKirk , another one killed by guns in Chicago (Englewood) today. What will you do about it? http:// chicago.suntimes.com/news/police-pe rson-killed-in-west-englewood-shooting/ … #shootatweet;;@SenatorKirk;#shootatweet;7.76512E+17;https://twitter.com/tageborkoff/status/776511981469655040;
zoblue;2016-09-15 22:04;0;0;@SenatorKirk , another one killed by guns in Chicago (Englewood) today. What will you do about it? http:// chicago.suntimes.com/news/police-pe rson-killed-in-west-englewood-shooting/ … #shootatweet;;@SenatorKirk;#shootatweet;7.76512E+17;https://twitter.com/zoblue/status/776511973596930048;
Chicagobluesgrl;2016-09-15 21:55;0;0;@SenatorKirk pls do not vote to table but rather impeach IRS head;;@SenatorKirk;;7.7651E+17;https://twitter.com/Chicagobluesgrl/status/776509750213095424;
lf2873;2016-09-15 21:45;1;0;Stop this from happening @SenBlumenthal @SenRonJohnson @SenatorTimScott @SenatorReid @SenatorKirk @SenatorOMara https:// twitter.com/resurgent/stat us/776145514450399233 …;;@SenBlumenthal @SenRonJohnson @SenatorTimScott @SenatorReid @SenatorKirk @SenatorOMara;;7.76507E+17;https://twitter.com/lf2873/status/776507298474713088;
Telle1Paul;2016-09-15 21:42;0;0;@SenatorKirk It is deplorable that you will not allow a hearing for the President Obama's recommendation for Supreme Court. DEPLORABOLE!!!!!;;@SenatorKirk;;7.76506E+17;https://twitter.com/Telle1Paul/status/776506428055924736;
SenJoniErnst;2016-09-15 21:34;1;3;Today I introduced a bill with @ChuckGrassley , @SenatorDurbin , @SenatorKirk & @SenGillibrand ... (1/2);;@ChuckGrassley @SenatorDurbin @SenatorKirk @SenGillibrand;;7.76504E+17;https://twitter.com/SenJoniErnst/status/776504481282461696;
DataGenesis;2016-09-15 21:19;2;1;@SenatorKirk Another generation of parentless children destroying America. #DontDraftOurDaughters #PJNET http:// PatriotJournalist.com/DontDraftOurDa ughtersPix.php?GUID=57da9678899690.09057231_79 …;;@SenatorKirk;#DontDraftOurDaughters #PJNET;7.76501E+17;https://twitter.com/DataGenesis/status/776500727116025856;
SenatorKirk;2016-09-15 20:00;15;35;Thank you to @NFIB - Congress needs to institute policies that allow small businesses to thrive and create new jobs pic.twitter.com/u62qw6PaEM;;@NFIB;;7.76481E+17;https://twitter.com/SenatorKirk/status/776480841018908673;
phuongvando12;2016-09-15 19:51;0;1;@SenatorKirk tôi không phải doanh nghiệ nhỏ thưa ngài. Tôi chỉ có vài chú chim cu không giấy phép cho súng, hoặc kiếm có một con dao bổ kiwi;;@SenatorKirk;;7.76479E+17;https://twitter.com/phuongvando12/status/776478539004518400;
SenThomTillis;2016-09-15 19:47;3;4;Happy Birthday @SenatorKirk !;;@SenatorKirk;;7.76478E+17;https://twitter.com/SenThomTillis/status/776477519923019777;
ILFarmBureau;2016-09-15 19:25;0;0;@SenatorKirk Thank you!;;@SenatorKirk;;7.76472E+17;https://twitter.com/ILFarmBureau/status/776472087372308480;
dooglla23;2016-09-15 19:20;0;0;@SenatorKirk Godspeed to u sir. U should be grateful God lets u live. Change yr racist non sense stereotypes about our president &Blks&hips.;;@SenatorKirk;;7.76471E+17;https://twitter.com/dooglla23/status/776470723179274244;
gunnergoz;2016-09-15 19:01;0;0;. @UKRintheUSA Slava Ukraina! Now where are those Javelin anti-tank missiles, @SenatorKirk ?;;@UKRintheUSA @SenatorKirk;;7.76466E+17;https://twitter.com/gunnergoz/status/776465994214625280;
UKRintheUSA;2016-09-15 19:00;1;0;. @SenatorKirk 's congratulations on 25th anniversary of the Independence of #Ukraine pic.twitter.com/vZFI7u40nF;;@SenatorKirk;#Ukraine;7.76466E+17;https://twitter.com/UKRintheUSA/status/776465634070847488;
wolfpsy;2016-09-15 18:49;2;1;https:// twitter.com/wolfpsy/status /776440546319446017 … @RepCheri @SenatorKirk @SenatorDurbin @SpeakerRyan @SenateMajLdr USC 18 - 2382 notified https:// twitter.com/InLWithLBeingL /status/776445427944087559 …;;@RepCheri @SenatorKirk @SenatorDurbin @SpeakerRyan @SenateMajLdr;;7.76463E+17;https://twitter.com/wolfpsy/status/776462975360126976;
Directorina;2016-09-15 18:40;0;0;. @SenatorKirk Schools have made great progress in serving healthy foods! Please build on this by passing bipartisan S. 3136 #CNR2016;;@SenatorKirk;#CNR2016;7.76461E+17;https://twitter.com/Directorina/status/776460635194339328;
tominarizona;2016-09-15 18:32;1;0;@SenatorKirk @USATODAY I'm an IL vet and would never vote for this POS and yes I will vote this fall!;;@SenatorKirk @USATODAY;;7.76459E+17;https://twitter.com/tominarizona/status/776458747870838784;
ALZIMPACT;2016-09-15 17:38;13;11;Thank you @SenatorKirk for cosponsoring the Palliative Care and Hospice Education and Training Act! #ENDALZ #PCHETA;;@SenatorKirk;#ENDALZ #PCHETA;7.76445E+17;https://twitter.com/ALZIMPACT/status/776444988582486016;
Frankfilth88;2016-09-15 17:30;0;0;@SenatorKirk @ILFarmBureau You're gonna lose ,traitor pic.twitter.com/0ipQvBms4p;;@SenatorKirk @ILFarmBureau;;7.76443E+17;https://twitter.com/Frankfilth88/status/776443061198925824;
Frankfilth88;2016-09-15 17:28;0;0;@SenatorKirk @ILFarmBureau You rats just keep outing yourself. TRUMP 2016 #MAGA pic.twitter.com/6gNFHjuMJg;;@SenatorKirk @ILFarmBureau;#MAGA;7.76443E+17;https://twitter.com/Frankfilth88/status/776442575536345088;
KevinARNG11BVet;2016-09-15 17:18;0;0;@SenatorKirk @ILFarmBureau that's cool. But as IL GOP rep you need the get GOP to follow autopsy, stop social engineering, blocking voters.;;@SenatorKirk @ILFarmBureau;;7.7644E+17;https://twitter.com/KevinARNG11BVet/status/776440013697482752;
NMStefan;2016-09-15 17:16;0;0;@SenatorKirk @ILFarmBureau family farms not agri-business right?;;@SenatorKirk @ILFarmBureau;;7.76439E+17;https://twitter.com/NMStefan/status/776439471688429569;
AgNews_Otto;2016-09-15 17:15;0;1;@WorkingTheHill presenting @SenatorKirk with Friend of Farm Bureau award. @ILFarmBureau https:// twitter.com/SenatorKirk/st atus/776438549205905408 …;;@WorkingTheHill @SenatorKirk @ILFarmBureau;;7.76439E+17;https://twitter.com/AgNews_Otto/status/776439421776166912;
namirph;2016-09-15 17:15;0;0;@SenatorKirk @SenatorDurbin @ILSenDems This is why we need a #plan & #funding for #mentallyill in #IL : … http://www.gur uweb.us.stopcashocracyviaadvocacy.com/2016/09/mental ly-ill-should-not-correlate-with.html …;;@SenatorKirk @SenatorDurbin @ILSenDems;#plan #funding #mentallyill #IL;7.76439E+17;https://twitter.com/namirph/status/776439321779843076;
SenatorKirk;2016-09-15 17:12;8;26;Honored to receive the Friend of Farm Bureau award from @ILFarmBureau - #IL farmers are a cornerstone of our economy pic.twitter.com/46WnsV7akR;;@ILFarmBureau;#IL;7.76439E+17;https://twitter.com/SenatorKirk/status/776438549205905408;
ScreedofChucky;2016-09-15 17:12;0;0;. @SenatorKirk Usted es un imbécil que no es digno de ningún aspecto. #Idiota @realDonaldTrump @Reince @GOP http://www. breitbart.com/2016-president ial-race/2016/09/14/republican-sen-mark-kirk-launches-spanish-ad-declaring-opposition-trump/ …;;@SenatorKirk @realDonaldTrump @Reince @GOP;#Idiota;7.76439E+17;https://twitter.com/ScreedofChucky/status/776438514393153536;
1Lilybug;2016-09-15 16:58;1;0;@SenatorKirk Another generation of parentless children destroying America. #DontDraftOurDaughters #PJNET http:// PatriotJournalist.com/DontDraftOurDa ughtersPix.php?GUID=57da93f3f0c368.53028863_29 …;;@SenatorKirk;#DontDraftOurDaughters #PJNET;7.76435E+17;https://twitter.com/1Lilybug/status/776435092591828993;
jpug98;2016-09-15 16:57;0;1;This is what an #Illinois politician calls an accomplishment, & the reason . @SenatorKirk is about 2 loose his seat. https:// twitter.com/ed_grimly/stat us/776434060927172608 …;;@SenatorKirk;#Illinois;7.76435E+17;https://twitter.com/jpug98/status/776434879886090240;
ed_grimly;2016-09-15 16:57;0;1;Policies @SenatorKirk tweets about are pulled from #Trump 's platform yet Kirk says he won't support #Trump . Another globalist uniparty liar?;;@SenatorKirk;#Trump #Trump;7.76435E+17;https://twitter.com/ed_grimly/status/776434704496992256;
ed_grimly;2016-09-15 16:56;0;0;@SenatorKirk Good gravy, you keep parroting #Trump 's agenda but have the gall to say you don't support him?;;@SenatorKirk;#Trump;7.76434E+17;https://twitter.com/ed_grimly/status/776434442906722308;
ed_grimly;2016-09-15 16:55;0;0;@SenatorKirk @ACNMmidwives Kirk, you should be supporting #Trump 's childcare/eldercare tax deduction plans.;;@SenatorKirk @ACNMmidwives;#Trump;7.76434E+17;https://twitter.com/ed_grimly/status/776434206301794307;
posaune76;2016-09-15 16:43;0;0;"@SenatorKirk So you're using the arrest of three refugees arrested"" (nice writing) as evidence they can't be caught?""";;@SenatorKirk;;7.76431E+17;https://twitter.com/posaune76/status/776431277075562496;
KenfromWisconsi;2016-09-15 16:39;0;0;@SenatorKirk Senador Mark Kirk está demasiado ocupado para trabajar el tonto de votos desesperada ha ido b-lingual de besar a la grupa;;@SenatorKirk;;7.7643E+17;https://twitter.com/KenfromWisconsi/status/776430323617845249;
Rellyhappening;2016-09-15 16:33;0;0;@SenatorKirk http:// bit.ly/2cY5I1p Guess he's voting for Hillary Clinton. Rather have a Dem in his seat instead of pretend republican;;@SenatorKirk;;7.76429E+17;https://twitter.com/Rellyhappening/status/776428698421628928;
SAAdvocacy;2016-09-15 16:27;0;0;Wishing a Happy Birthday to @SenatorKirk ! Thanks for your continued support of #PWD ! pic.twitter.com/O7IPQcL8yS;;@SenatorKirk;#PWD;7.76427E+17;https://twitter.com/SAAdvocacy/status/776427118179725314;
DanMartin_cards;2016-09-15 16:07;0;0;@SenatorKirk Another generation of parentless children destroying America. #DontDraftOurDaughters #PJNET http:// PatriotJournalist.com/DontDraftOurDa ughtersPix.php?GUID=57da695aecef60.59077799_55 …;;@SenatorKirk;#DontDraftOurDaughters #PJNET;7.76422E+17;https://twitter.com/DanMartin_cards/status/776422064559235072;
rhondacoppinger;2016-09-15 15:54;0;0;. @SenatorKirk looking forward to meeting your Legislative Aide Andy Vogt at 1:30p #ONSinDC;;@SenatorKirk;#ONSinDC;7.76419E+17;https://twitter.com/rhondacoppinger/status/776418878662516737;
SherylMeissner;2016-09-15 15:34;0;0;@SenatorKirk @realDonaldTrump the reason you are an epic failure in Illinois is NOT Trumps fault! That's ON YOU! You ARE NOT the real GOP;;@SenatorKirk @realDonaldTrump;;7.76414E+17;https://twitter.com/SherylMeissner/status/776413888346664960;
ACSCANIL;2016-09-15 15:32;2;1;THANK YOU @SenatorKirk for agreeing to co-sponsor #PCHETA ! We enjoyed mtg w your office on #CancerLobbyDay ! pic.twitter.com/WFMqwtn7al;;@SenatorKirk;#PCHETA #CancerLobbyDay;7.76413E+17;https://twitter.com/ACSCANIL/status/776413259666632704;
MikeCrapo;2016-09-15 15:30;1;2;Wishing a happy birthday to my colleague from Illinois, @SenatorKirk;;@SenatorKirk;;7.76413E+17;https://twitter.com/MikeCrapo/status/776412994146361344;
cqprofiles;2016-09-15 15:30;2;0;Today's congressional birthdays: @SenatorKirk of Illinois & Texan @RepJoeBarton who ranks 5th in seniority among House Republicans @CQNow;;@SenatorKirk @RepJoeBarton @CQNow;;7.76413E+17;https://twitter.com/cqprofiles/status/776412937850200064;
prestonross53;2016-09-15 15:28;0;0;@SenatorKirk Not supporting Trump. Ok, wondering about that glow flashing in the corner of your eye? That's your career dissipation light.;;@SenatorKirk;;7.76412E+17;https://twitter.com/prestonross53/status/776412353231368192;
SteveSmithPlans;2016-09-15 15:27;11;10;OPEN ACT can bring hundreds of new treatments in few years not decades @EveryLifeOrg @FrankPallone @SenatorDurbin @SenatorKirk @EveryLifeOrg;;@EveryLifeOrg @FrankPallone @SenatorDurbin @SenatorKirk @EveryLifeOrg;;7.76412E+17;https://twitter.com/SteveSmithPlans/status/776412088256176128;
BodyMindLyme;2016-09-15 15:22;0;0;@SenatorKirk Please co-sponsor S 1503, Lyme & Tick-Borne Disease Prevention, Education and Research Act. Patients need your help.;;@SenatorKirk;;7.76411E+17;https://twitter.com/BodyMindLyme/status/776410897128558592;
callmyreps;2016-09-15 15:14;0;0;Get out the birthday calls!! SenatorKirk is 57!;;;;7.76409E+17;https://twitter.com/callmyreps/status/776408808860028929;
ShaunoftheNZed;2016-09-15 15:05;0;0;Happy birthday @SenatorKirk ! What's #IL doing to celebrate?;;@SenatorKirk;#IL;7.76407E+17;https://twitter.com/ShaunoftheNZed/status/776406599514619904;
AAUWPolicy;2016-09-15 15:03;3;1;Happy birthday @SenatorKirk from @AAUW & our members in #Illinois !;;@SenatorKirk @AAUW;#Illinois;7.76406E+17;https://twitter.com/AAUWPolicy/status/776406101180940289;
Liberty4Masses;2016-09-15 15:02;0;1;#Politician Sen. Mark Kirk turns 57 today. A very unhappy birthday to you, tyrant! #SenatorKirk;;;#Politician #SenatorKirk;7.76406E+17;https://twitter.com/Liberty4Masses/status/776405886927511552;
uhatethetruth1;2016-09-15 15:00;0;0;I sure hope traitor @SenatorKirk is looking 4 new job & switching to the Dem party! He will fit in well over there being weak & no morals!;;@SenatorKirk;;7.76405E+17;https://twitter.com/uhatethetruth1/status/776405308633743360;
travelagent747;2016-09-15 15:00;0;0;@SenatorKirk VOTE AGAINST TABLING IMPEACHMENT PROCESS AGAINST IRS DIRECTOR. HE IS AN AFFRONT TO THE CONSTITUTION.;;@SenatorKirk;;7.76405E+17;https://twitter.com/travelagent747/status/776405265897750529;
RepSinema;2016-09-15 15:00;2;1;Happy birthday @SenatorKirk !;;@SenatorKirk;;7.76405E+17;https://twitter.com/RepSinema/status/776405221576548352;
Timothy_OBrien;2016-09-15 14:57;0;0;Great that @SenatorKirk has had a strong recovery - Shouldn't all #stroke pts get that level of care and rehab? #ACA http://www. chicagotribune.com/news/local/pol itics/ct-mark-kirk-medical-records-met-20160914-story.html …;;@SenatorKirk;#stroke #ACA;7.76405E+17;https://twitter.com/Timothy_OBrien/status/776404637062606848;
who4149;2016-09-15 14:44;0;0;@SenatorKirk Mark Kirk just Committed Political Suicide with this ad. Vote him out https:// twitter.com/Davewellwisher /status/776399807850094592 …;;@SenatorKirk;;7.76401E+17;https://twitter.com/who4149/status/776401242809524224;
afrikaner4life;2016-09-15 14:43;0;0;@SenatorKirk this fool is anti- @realDonaldTrump , therefor ANTI-WE-THE-PEOPLE. Vote this moron out!!!;;@SenatorKirk @realDonaldTrump;;7.76401E+17;https://twitter.com/afrikaner4life/status/776400929906012161;
MSforTrump;2016-09-15 14:23;0;0;@SenatorKirk about ILLEGAL AILENS. These people are NOT IMMIGRANTS, they are criminals.;;@SenatorKirk;;7.76396E+17;https://twitter.com/MSforTrump/status/776396114106912769;
DrMyEyz;2016-09-15 12:56;0;0;Just say No! @senrobportman @RepSteveChabot @SpeakerRyan @SenateMajLdr @SenSherrodBrown @SenJohnMcCain @SenatorKirk https:// twitter.com/foxnews/status /776294502570926080 …;;@senrobportman @RepSteveChabot @SpeakerRyan @SenateMajLdr @SenSherrodBrown @SenJohnMcCain @SenatorKirk;;7.76374E+17;https://twitter.com/DrMyEyz/status/776374079678976000;
BriannaSaunde12;2016-09-15 12:35;0;0;@SenatorKirk USA suffering from an epidemic & the DEA is criminalizing a plant people use to help with withdrawal! pic.twitter.com/8OiBzPfSgj;;@SenatorKirk;;7.76369E+17;https://twitter.com/BriannaSaunde12/status/776368950078681088;
looktothestars;2016-09-15 11:50;0;0;Today is @SenatorKirk 's birthday -- RT if you appreciate his #charity work! http:// bit.ly/23cDWBI;;@SenatorKirk;#charity;7.76358E+17;https://twitter.com/looktothestars/status/776357585662291969;
congressbdaybot;2016-09-15 11:46;0;0;Happy birthday Sen. Mark Kirk @SenatorKirk !;;@SenatorKirk;;7.76356E+17;https://twitter.com/congressbdaybot/status/776356498964373504;
higginsduanrato;2016-09-15 10:48;0;0;@SenatorKirk Another generation of parentless children destroying America. #DontDraftOurDaughters #PJNET http:// PatriotJournalist.com/DontDraftOurDa ughtersPix.php?GUID=57da18c7137417.78074367_60 …;;@SenatorKirk;#DontDraftOurDaughters #PJNET;7.76342E+17;https://twitter.com/higginsduanrato/status/776341846687559680;
tageborkoff;2016-09-15 10:04;0;0;@SenatorKirk , another one injured by guns in Rockford today. What will you do about it? http://www. mystateline.com/news/man-shot- during-robbery-attempt-in-rockford … #shootatweet;;@SenatorKirk;#shootatweet;7.76331E+17;https://twitter.com/tageborkoff/status/776330793408880641;
