username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
ahrmi;2016-09-15 17:06;0;1;Kudos MT @SenSchumer : Worked w/ @Lin_Manuel to get #BOTS bill on Senate calendar. Today it's before @SenateCommerce pic.twitter.com/o2MWdb3rMw;;@SenSchumer @Lin_Manuel @SenateCommerce;#BOTS;7.76437E+17;https://twitter.com/ahrmi/status/776437108974157824;;
InjuredBryd;2016-09-15 17:05;0;0;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer Leslie SEIDEN MD a gateway to INTERNATIONAL'S HORROR;;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer;;7.76437E+17;https://twitter.com/InjuredBryd/status/776436808875999232;;
NYSCADV;2016-09-15 17:00;0;3;Thrilled to see new guidance from @HUDgov on nuisance ordinances & harassment! TY @SenGillibrand & @SenSchumer ! http:// portal.hud.gov/hudportal/HUD? src=%2Fpress%2Fpress_releases_media_advisories%2F2016%2FHUDNo_16-134 …;;@HUDgov @SenGillibrand @SenSchumer;;7.76435E+17;https://twitter.com/NYSCADV/status/776435490857717760;;
pitphx;2016-09-15 16:51;0;0;@SenSchumer SUPPORT Protecting Internet Freedom Act, written by Cruz, Lee. DO NOT support bho administration ICANN giveaway.;;@SenSchumer;;7.76433E+17;https://twitter.com/pitphx/status/776433203804536832;;
lbcapomana225;2016-09-15 16:45;0;0;Thanx @SenJeffMerkley @SenSchumer @BernieSanders @PattyMurray @SenatorDurbin for #PublicOption leadership. http://www. WeWantAPublicOption.com;;@SenJeffMerkley @SenSchumer @BernieSanders @PattyMurray @SenatorDurbin;#PublicOption;7.76432E+17;https://twitter.com/lbcapomana225/status/776431817066807296;;
InjuredBryd;2016-09-15 16:41;0;0;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer them international Clinton BLOOMBERG NYU GLOBAL deals hurtin me;;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer;;7.76431E+17;https://twitter.com/InjuredBryd/status/776430720029974528;;
TomR2D2;2016-09-15 16:40;0;0;. @BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi https:// twitter.com/NicholsUprisin g/status/776266952087969792 …;;@BarackObama @AlanGrayson @keithellison @alfranken @amyklobuchar @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi;;7.76431E+17;https://twitter.com/TomR2D2/status/776430612102123520;;
BoldProgressive;2016-09-15 16:35;5;6;Thank you @SenSchumer for leading on the #PublicOption ! h/t @BoldProgressive & @WorkingFamilies . Sign the petition: http://www. WeWantAPublicOption.com;;@SenSchumer @BoldProgressive @WorkingFamilies;#PublicOption;7.76429E+17;https://twitter.com/BoldProgressive/status/776429121869979648;;
jnluv;2016-09-15 16:26;0;0;Thank you @SenSchumer for leading on the #PublicOption ! h/t @BoldProgressive Sign the petition: http://www. WeWantAPublicOption.com;;@SenSchumer @BoldProgressive;#PublicOption;7.76427E+17;https://twitter.com/jnluv/status/776427010415468544;;
VlanTrunk;2016-09-15 16:19;0;0;Thx @SenJeffMerkley @SenSchumer @BernieSanders @PattyMurray @SenatorDurbin for #PublicOption leadership. http://www. WeWantAPublicOption.com;;@SenJeffMerkley @SenSchumer @BernieSanders @PattyMurray @SenatorDurbin;#PublicOption;7.76425E+17;https://twitter.com/VlanTrunk/status/776425125684011009;;
SenSchumer;2016-09-15 15:49;4;37;. @JerichoMS is so lucky to have @donald_gately - he'd do anything to inspire his students’ love of learning #poy16 pic.twitter.com/BgZTYiNae6;;@JerichoMS @donald_gately;#poy16;7.76418E+17;https://twitter.com/SenSchumer/status/776417554898182144;;
NoiseFreeZone;2016-09-15 15:33;0;1;Every morning and night woken up. Honklocking tech must stop @jeep @ford @toyota @GM @subaru_usa @SenatorReid @SenSchumer @BarackObama;;@jeep @ford @toyota @GM @subaru_usa @SenatorReid @SenSchumer @BarackObama;;7.76414E+17;https://twitter.com/NoiseFreeZone/status/776413576168820736;;
The_Citizen;2016-09-15 14:47;0;0;. @SenSchumer seeks protections for for-profit college students after ITT Tech shuts down http:// auburnpub.com/blogs/eye_on_n y/schumer-seeks-protections-for-for-profit-college-students-after-itt/article_70edb788-7aae-11e6-b0fe-b3073b8fc9e1.html … (by @robertharding );;@SenSchumer @robertharding;;7.76402E+17;https://twitter.com/The_Citizen/status/776401947557371908;;
TomR2D2;2016-09-15 14:44;0;0;. @BarackObama @AlanGrayson @keithellison @alfranken @TheBradBlog @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi https:// twitter.com/postpolitics/s tatus/776377060008816640 …;;@BarackObama @AlanGrayson @keithellison @alfranken @TheBradBlog @SenWhitehouse @SenWarren @SenSchumer @NancyPelosi;;7.76401E+17;https://twitter.com/TomR2D2/status/776401322912329729;;
retiredtennis;2016-09-15 14:37;0;0;@SenSchumer Please, find out if Stompf of Wells Fargo knew what happened or how come he didn't with the fraud of opening unauthorized ac.;;@SenSchumer;;7.764E+17;https://twitter.com/retiredtennis/status/776399561795305472;;
HopHouse84;2016-09-15 13:56;0;0;@SenSchumer big government Chuck to nobody's rescue!;;@SenSchumer;;7.76389E+17;https://twitter.com/HopHouse84/status/776389251789357057;;
Navy23Vet;2016-09-15 06:58;0;0;@NYGovCuomo @BilldeBlasio @nytimes #NYC @nypost @ny1 @SenSchumer @SenGillibrand @RepMaloney Have it your way @MTA pic.twitter.com/YzLvoLfnTs;;@NYGovCuomo @BilldeBlasio @nytimes @nypost @ny1 @SenSchumer @SenGillibrand @RepMaloney @MTA;#NYC;7.76284E+17;https://twitter.com/Navy23Vet/status/776283961454628864;;
Rkz2SK;2016-09-15 06:56;3;3;@OrgIAC @No2Rouhani @SenSchumer Coool!! That's awesome;;@OrgIAC @No2Rouhani @SenSchumer;;7.76283E+17;https://twitter.com/Rkz2SK/status/776283420389314560;;
Patchoulimommy;2016-09-15 06:07;0;0;@jaydgoss @torproject @SenSchumer I can't do it. These hacks are showing us truths we deserve to know. They work for US. On our behalf.;;@jaydgoss @torproject @SenSchumer;;7.76271E+17;https://twitter.com/Patchoulimommy/status/776271316110479360;;
link2wink;2016-09-15 05:45;0;0;@SenSchumer Pls support USDA’s organics rule to protect farm animals & protect Alaska Wildlife! Support NPS & FWS rules #ProtectAKWildlife;;@SenSchumer;#ProtectAKWildlife;7.76266E+17;https://twitter.com/link2wink/status/776265636309860352;;
JhonnneyBoy;2016-09-15 04:46;1;1;@OrgIAC @No2Rouhani @SenSchumer مبنى الإمباير يكتسي ألوان العلم الإيراني إبان حملة للتنديد بالنظام الإيراني من نشطاء إيرانيون في أمريكا!;;@OrgIAC @No2Rouhani @SenSchumer;;7.76251E+17;https://twitter.com/JhonnneyBoy/status/776250876700848128;;
Sub_Addiction;2016-09-15 04:45;0;0;RT torproject: RT jaydgoss: SenSchumer our democracy has been hacked please support the Stop Mass Hacking Act #SMHAct;;;#SMHAct;7.76251E+17;https://twitter.com/Sub_Addiction/status/776250562018959360;;
jpketterer;2016-09-15 04:45;0;1;@USArmy grants full JROTC status to #Albany High. Congrats to @AlbanySchools & thanks to @SenSchumer . https:// twitter.com/albanyhighjrot c/status/776226661691977728 …;;@USArmy @AlbanySchools @SenSchumer;#Albany;7.7625E+17;https://twitter.com/jpketterer/status/776250433501290496;;
OrgIAC;2016-09-15 04:40;41;34;Empire State Building welcomes Iranian Americans for a major @No2Rouhani rally on the 20th #FreeIran @SenSchumer pic.twitter.com/k8WRAXMdQj;;@No2Rouhani @SenSchumer;#FreeIran;7.76249E+17;https://twitter.com/OrgIAC/status/776249314540683264;;
suehallie;2016-09-15 04:39;0;0;Thanks to @SenSchumer for making this a priority. https:// twitter.com/albanyhighjrot c/status/776226661691977728 …;;@SenSchumer;;7.76249E+17;https://twitter.com/suehallie/status/776249005114290176;;
jaydanielgoss;2016-09-15 04:28;11;15;@SenSchumer our democracy has been hacked please support the Stop Mass Hacking Act #SMHAct;;@SenSchumer;#SMHAct;7.76246E+17;https://twitter.com/jaydanielgoss/status/776246379060535297;;
wisecroneknows;2016-09-15 03:55;2;2;. @timpfc1 @SenateDems @SenSchumer @HillaryClinton @timkaine @TheDemocrats @NHDems Not good for US expats, Dems love citizen tax'n & #FATCA .;;@timpfc1 @SenateDems @SenSchumer @HillaryClinton @timkaine @TheDemocrats @NHDems;#FATCA;7.76238E+17;https://twitter.com/wisecroneknows/status/776238101207351296;;
wisecroneknows;2016-09-15 03:49;2;2;. @RonWyden @SenateFinance @SenSchumer You must stop abusing 9M US expats & do what is right for America. Pls read: http:// bit.ly/2cmrk7a;;@RonWyden @SenateFinance @SenSchumer;;7.76237E+17;https://twitter.com/wisecroneknows/status/776236513612955648;;
SDS_Sunlight;2016-09-15 03:04;1;2;Please join me: ask FL27 Rep hopeful @ScottFuhrman back @SenSchumer 's Disability Integration Act #CripTheVote #REVUP http://www. adapt.org/main.diamain;;@ScottFuhrman @SenSchumer;#CripTheVote #REVUP;7.76225E+17;https://twitter.com/SDS_Sunlight/status/776225028161490944;;
ResistAIM;2016-09-15 02:40;8;8;. @SenSchumer . @SenGillibrand countdown: 47 days to #StopSpectra NY invites you to 9/22 FERC meeting stand w NY pic.twitter.com/BBvH7TRTey;;@SenSchumer @SenGillibrand;#StopSpectra;7.76219E+17;https://twitter.com/ResistAIM/status/776219196313206784;;
FarmFairyCrafts;2016-09-15 02:26;2;1;Transparency FOOD is more than a Commodity Its our FUEL 4 LIFE Remove #GMO or Label IT Easy2C ON Package @SenGillibrand NY @SenSchumer NY;;@SenGillibrand @SenSchumer;#GMO;7.76216E+17;https://twitter.com/FarmFairyCrafts/status/776215508584726528;;
gpa70;2016-09-15 02:11;1;1;@SenateMajLdr @SenGillibrand @SenSchumer #ObamaCare only works if you don't;;@SenateMajLdr @SenGillibrand @SenSchumer;#ObamaCare;7.76212E+17;https://twitter.com/gpa70/status/776211827348873216;;
SandiCassese;2016-09-15 02:04;0;0;@SenSchumer TY 4 your leadership & 4 advancing important cancer legislation. You've never wavered #CancerLobbyDay pic.twitter.com/6rBaNpb5dz;;@SenSchumer;#CancerLobbyDay;7.7621E+17;https://twitter.com/SandiCassese/status/776209939907895296;;
MentalIllPolicy;2016-09-15 01:59;4;1;Best #mentalhealth plan is bipartisan plan. HR2646 passed House 422-2 @SenSchumer @SenAlexander @ChrisMurphyCT @JohnCornyn Pass in Senate TY;;@SenSchumer @SenAlexander @ChrisMurphyCT @JohnCornyn;#mentalhealth;7.76209E+17;https://twitter.com/MentalIllPolicy/status/776208701589946368;;
judicialnetwork;2016-09-15 01:33;1;1;. @SenSchumer says a “progressive majority on the Supreme Court is imperative…” Wrong! We’d like to keep our liberty. pic.twitter.com/i3ZxPG2ZYv;;@SenSchumer;;7.76202E+17;https://twitter.com/judicialnetwork/status/776202123646074880;;
SenSchumer;2016-09-15 01:30;10;34;Waterford hosts the annual Tugboat Roundup, celebrating tugboats & the waterways of the NE. #NYtownoftheday pic.twitter.com/ngGmEoZ5vj;;;#NYtownoftheday;7.76201E+17;https://twitter.com/SenSchumer/status/776201454940028928;;
BERNSTEINLAURA7;2016-09-15 01:27;0;0;. @SenSchumer Mental illness doesn’t stop for elections. Neither should the Senate. Demand a floor vote on #MentalHealthReform;;@SenSchumer;#MentalHealthReform;7.76201E+17;https://twitter.com/BERNSTEINLAURA7/status/776200816004849664;;
klynch6332;2016-09-15 01:14;0;0;#ITTTech @senschumer yes they defrauded, gov't should protect students by not funding in the first place and these places will cease exist;;@senschumer;#ITTTech;7.76197E+17;https://twitter.com/klynch6332/status/776197427934138373;;
sarahWPS;2016-09-15 00:50;0;0;New York - send Saudi Arabia a strong message. @SenGillibrand @SenSchumer - do the right thing! https:// twitter.com/johnsifton/sta tus/776144591892443137 …;;@SenGillibrand @SenSchumer;;7.76191E+17;https://twitter.com/sarahWPS/status/776191310411751428;;
nielslesniewski;2016-09-15 00:09;0;0;"We are very proud of rural New York"" says @SenSchumer pic.twitter.com/2dokj3HUFV""";;@SenSchumer;;7.76181E+17;https://twitter.com/nielslesniewski/status/776181088381243394;;
CaraFullOfCurls;2016-09-14 23:58;0;2;Thanks @Welchs and Senators @SenGillibrand and @SenSchumer for a great DC Farm Days. This Rochesterian feels at home pic.twitter.com/moDoDpiM4W;;@Welchs @SenGillibrand @SenSchumer;;7.76178E+17;https://twitter.com/CaraFullOfCurls/status/776178354009571329;;
PMPGANG;2016-09-14 23:07;0;0;@SenSchumer Support SB2952 @FBI allowed to hack, syphon data & inject malware on mass scale anywhere in the world should be illegal #SMHAct;;@SenSchumer @FBI;#SMHAct;7.76166E+17;https://twitter.com/PMPGANG/status/776165584216133632;;
Al_Centola;2016-09-14 22:47;0;0;@SenSchumer meanwhile back in Northeast Queens the Helicopter industry destroys our quality of life and puts us the voters in danger.;;@SenSchumer;;7.76161E+17;https://twitter.com/Al_Centola/status/776160517396262912;;
StillLes4Hill;2016-09-14 22:24;1;1;@SenatorReid @NancyPelosi @SenSchumer @donnabrazile @johnpodesta @elizabethforma @clyburn @SenFeinstein @RepCummings https:// twitter.com/lesliermyers/s tatus/776152288415010816 …;;@SenatorReid @NancyPelosi @SenSchumer @donnabrazile @johnpodesta @elizabethforma @clyburn @SenFeinstein @RepCummings;;7.76155E+17;https://twitter.com/StillLes4Hill/status/776154741046808576;;
youseenmikehunt;2016-09-14 21:59;0;0;Why does the military lose benefits and @SenSchumer calls it doing their part, while a 1% cut in food stamps cause claims of hatred? #PJNET;;@SenSchumer;#PJNET;7.76148E+17;https://twitter.com/youseenmikehunt/status/776148474555355136;;
AlbanySchools;2016-09-14 21:58;2;10;Heartfelt salute to @SenSchumer for his leadership in bringing full funding to Albany High's popular JROTC program! pic.twitter.com/wDcfdfuaqh;;@SenSchumer;;7.76148E+17;https://twitter.com/AlbanySchools/status/776148143348023297;;
Radiomdoyle;2016-09-14 21:57;0;1;My reward for my loyalty to @Delta . Can't wait til the guy in front of me puts his seat back. Hey @SenSchumer help!! pic.twitter.com/13VDciEWqn;;@Delta @SenSchumer;;7.76148E+17;https://twitter.com/Radiomdoyle/status/776147897200947201;;
nylag;2016-09-14 21:55;0;0;ICYM Thanks @OVWJustice @SenSchumer @SenGillibrand for supporting our work to combat domestic violence http:// goo.gl/NvFqw0;;@OVWJustice @SenSchumer @SenGillibrand;;7.76147E+17;https://twitter.com/nylag/status/776147404466823168;;
InjuredBryd;2016-09-14 21:44;0;0;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer But do US & INTERPOL own my communicationd & ACCESS?;;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer;;7.76145E+17;https://twitter.com/InjuredBryd/status/776144526951886848;;
InjuredBryd;2016-09-14 21:42;0;0;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer TVA a radical concept. So's free US INTERNET service?;;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer;;7.76144E+17;https://twitter.com/InjuredBryd/status/776144221241769993;;
InjuredBryd;2016-09-14 21:39;0;0;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer u let them sabotage my phone down to 0. You're ALL a party TO MORE;;@cardinaldolan @chuckgrassley @lglimchermd @sengillibrand @senschumer;;7.76143E+17;https://twitter.com/InjuredBryd/status/776143459572977664;;
shaker0309;2016-09-14 21:16;0;0;. @SenWhitehouse @SenSchumer @SenateGOP @SCOTUSnom GOP only does the right thing when THEY ARE PERSONALLY involved. THAT WILL BE TOO LATE.;;@SenWhitehouse @SenSchumer @SenateGOP @SCOTUSnom;;7.76138E+17;https://twitter.com/shaker0309/status/776137558929530880;;
shaker0309;2016-09-14 21:15;0;0;. @SenFeinstein @SenSchumer We Dems are letting GOP treat Obama less well than we treated REAGAN in same situation. #ANGRY #VOTE;;@SenFeinstein @SenSchumer;#ANGRY #VOTE;7.76137E+17;https://twitter.com/shaker0309/status/776137374443053056;;
EBOlady;2016-09-14 21:01;0;0;Why won't Republicans pass opioid legislation? @NancyPelosi @SenSchumer @WhipHoyer https:// twitter.com/senjohnmccain/ status/776133157431152640 …;;@NancyPelosi @SenSchumer @WhipHoyer;;7.76134E+17;https://twitter.com/EBOlady/status/776133832701542400;;
donferlazzo;2016-09-14 20:43;0;0;Met w/ staff at @SenSchumer office in Albany today to discuss wildlife, horse soring and organic farm animal issues! pic.twitter.com/xs3v2xu9nl;;@SenSchumer;;7.76129E+17;https://twitter.com/donferlazzo/status/776129144857980928;;
yolie0224;2016-09-14 20:28;0;0;@SenSchumer these records will be decided in a few weeks by NY Justice Frank Nervo. Aside from The NY Times everyone has to stop treating;;@SenSchumer;;7.76126E+17;https://twitter.com/yolie0224/status/776125521705009152;;
yolie0224;2016-09-14 20:27;0;0;@SenSchumer forcibly & aggressively raped by Trump because she mentioned the poor job that was done on his hair. The decision to unseal;;@SenSchumer;;7.76125E+17;https://twitter.com/yolie0224/status/776125326481035264;;
wonknotes;2016-09-14 20:26;2;0;@SenSchumer it's an interesting point, but it's not as if the Senate is busy deliberating and legislating, so what would more time do?;;@SenSchumer;;7.76125E+17;https://twitter.com/wonknotes/status/776124938356871168;;
zach_baylor;2016-09-14 20:12;0;0;@SenSchumer Remember your team did nothing to prevent the ill begotten Iran agreement. You did your job quite inadequately. Iran winning.;;@SenSchumer;;7.76121E+17;https://twitter.com/zach_baylor/status/776121476718092288;;
zach_baylor;2016-09-14 20:09;0;0;@SenSchumer The best thing for the American people is for Congress to take more time off.Less time to devise atrocities such as Obamacare.;;@SenSchumer;;7.76121E+17;https://twitter.com/zach_baylor/status/776120719075708928;;
davelucas;2016-09-14 19:57;0;0;Thanks @SenSchumer ! Albany High's Sgt. Henry Johnson Battalion Will Finally Have Full Funding http://www. tinyurl.com/jy3xw8c @AlbanySchools;;@SenSchumer @AlbanySchools;;7.76118E+17;https://twitter.com/davelucas/status/776117603483979776;;
DeanBiggity;2016-09-14 19:54;0;0;@SenSchumer Please look into this. #kratom helped me get of Rx drugs & improved my health & quality of life. https:// twitter.com/deanbiggity/st atus/776115803116699650 …;;@SenSchumer;#kratom;7.76117E+17;https://twitter.com/DeanBiggity/status/776116837289451520;;
BKeachDay;2016-09-14 19:49;0;0;@SenSchumer it's hilarious watching a group of liars call another group of liars liars. You're both corrupt and useless;;@SenSchumer;;7.76116E+17;https://twitter.com/BKeachDay/status/776115663723114496;;
JaniceMontalto;2016-09-14 19:40;1;0;Go Wendy Let's put @SenSchumer in the retirement home #termlimits #VoteTrump #Veterans4Trump #Women4Trump #MAGA https:// twitter.com/WendyLongNY/st atus/775663727232385024 …;;@SenSchumer;#termlimits #VoteTrump #Veterans4Trump #Women4Trump #MAGA;7.76113E+17;https://twitter.com/JaniceMontalto/status/776113280540614656;;
SenSchumer;2016-09-14 19:37;8;33;Pleased to announce that Albany High's Henry Johnson Battalion will be a full-fledged JROTC program in October! pic.twitter.com/WYzMA6yE47;;;;7.76113E+17;https://twitter.com/SenSchumer/status/776112570176536576;;
